,ESG_DISCLOSURE_SCORE,PE_RATIO,PX_TO_BOOK_RATIO,IS_EPS,RETURN_COM_EQY,TOT_DEBT_TO_TOT_EQY,BOOK_VAL_PER_SH,PROF_MARGIN,RETURN_ON_ASSET,Ticker,Industry,MarketCap,ESG_SCORE,BETA_RAW_OVERRIDABLE,OPER_INC_GROWTH
2021-12-31,36.4651,5.5395,0.6226,-3.48,-12.4655,96.2035,23.5779,-48.9796,-6.7878,INSW US Equity,Energy,1852522792.7199998,,3.2936,
2022-12-31,,4.9391,1.2223,7.85,29.1922,72.2323,30.2877,44.8603,15.6341,INSW US Equity,Energy,1852522792.7199998,,-3.5024,
2015-12-31,28.3975,204.0133,2.7564,0.01,0.2074,0.0,5.9678,0.1698,0.1013,MGNI US Equity,Communication Services,2075646084.9200003,,,70.1885
2016-12-31,28.3975,46.9454,1.2233,-0.39,-6.2509,0.0,6.0657,-6.4887,-3.4175,MGNI US Equity,Communication Services,2075646084.9200003,,-5.5366,-344.7481
2017-12-31,31.1035,12.0843,0.5707,-3.17,-66.699,0.0,3.2766,-99.5101,-34.2664,MGNI US Equity,Communication Services,2075646084.9200003,,-2.0136,-530.5017
2018-12-31,31.7272,,1.617,-1.23,-43.7486,0.0,2.3068,-49.5825,-16.6267,MGNI US Equity,Communication Services,2075646084.9200003,,-6.792,59.4792
2019-12-31,31.7272,,3.9284,-0.48,-22.1597,20.1124,2.0772,-16.2888,-6.748,MGNI US Equity,Communication Services,2075646084.9200003,,0.5497,56.636
2020-12-31,32.5621,,9.1764,-0.55,-21.6522,11.0298,3.3466,-24.1089,-8.0103,MGNI US Equity,Communication Services,2075646084.9200003,,-12.4875,-96.6211
2021-12-31,32.5621,25.8612,2.6268,0.0,0.0103,91.8814,6.6621,0.0139,0.0036,MGNI US Equity,Communication Services,2075646084.9200003,,-30.0328,-49.4819
2022-12-31,,16.0339,1.7934,-0.98,-15.5884,102.8513,5.9049,-22.5836,-4.8047,MGNI US Equity,Communication Services,2075646084.9200003,,-0.0762,-39.1193
2020-12-31,,,1.2952,,,,7.8133,,,SMR US Equity,Industrials,1741393457.9299998,,,
2021-12-31,,90.0359,1.4723,0.1114,1.5171,0.0,6.8126,,1.3691,SMR US Equity,Industrials,1741393457.9299998,,,
2022-12-31,,94.2549,20.2593,-0.51,-16.6895,0.0,0.5064,-219.5358,-8.9045,SMR US Equity,Industrials,1741393457.9299998,,-0.0687,-17229.118
2015-12-31,,,,,,0.0,,-57.0153,,HCC US Equity,Materials,2060839441.0400002,,,
2016-12-31,,,,-29.5179,,0.8731,199.4949,-30.2124,-12.7433,HCC US Equity,Materials,2060839441.0400002,,,68.3594
2017-12-31,33.1254,3.0931,3.2446,8.62,78.0532,83.7515,7.7513,38.923,46.8891,HCC US Equity,Materials,2060839441.0400002,2.73,,
2018-12-31,34.242,2.8002,1.7466,13.19,123.8034,65.813,13.8042,50.5648,58.3487,HCC US Equity,Materials,2060839441.0400002,2.95,,20.0486
2019-12-31,39.0806,4.631,1.4699,5.87,40.8199,48.9644,14.3755,23.7875,22.0274,HCC US Equity,Materials,2060839441.0400002,3.2,-0.2342,-24.5717
2020-12-31,41.0421,4.631,1.5047,-0.7,-4.7975,57.689,14.1687,-4.5687,-2.612,HCC US Equity,Materials,2060839441.0400002,3.8,-1.0507,
2021-12-31,39.996,6.5305,1.5166,2.94,18.8929,44.9392,16.9522,14.2446,10.558,HCC US Equity,Materials,2060839441.0400002,3.34,1.8518,
2022-12-31,41.4546,2.5879,1.2361,12.42,55.2963,23.19,28.0235,36.883,36.7263,HCC US Equity,Materials,2060839441.0400002,,-0.3052,228.7853
2015-09-30,31.8378,,,2.94,14.6532,471.2919,21.108,8.922,1.3737,SNEX US Equity,Financials,1866815690.6100001,,,200.3846
2015-12-31,,11.6585,1.5852,,,,,,,SNEX US Equity,Financials,1866815690.6100001,,-4.2441,
2016-09-30,31.8378,,,2.9168,12.9257,574.8963,23.531,8.152,0.9927,SNEX US Equity,Financials,1866815690.6100001,,,-6.9142
2016-12-31,,14.8493,1.6829,,,,,,,SNEX US Equity,Financials,1866815690.6100001,,-4.3184,
2017-09-30,31.8378,,,0.32,1.4258,548.2552,24.0161,0.8163,0.105,SNEX US Equity,Financials,1866815690.6100001,,,-79.0922
2017-12-31,,137.1935,1.7709,,,,,,,SNEX US Equity,Financials,1866815690.6100001,,-1.1079,
2018-09-30,31.8378,,,2.93,11.4322,642.7667,26.7234,5.6876,0.789,SNEX US Equity,Financials,1866815690.6100001,,,554.6053
2018-12-31,,9.3419,1.3688,,,,,,,SNEX US Equity,Financials,1866815690.6100001,,0.8336,
2019-09-30,31.8378,,,4.46,15.2069,694.1434,31.1501,7.6937,0.9583,SNEX US Equity,Financials,1866815690.6100001,,,6.0302
2019-12-31,,11.123,1.5676,,,,,,,SNEX US Equity,Financials,1866815690.6100001,,1.3521,
2020-09-30,31.2645,,,8.78,24.3225,690.202,39.6096,12.9634,1.4489,SNEX US Equity,Financials,1866815690.6100001,,,18.2938
2020-12-31,,11.0565,1.4618,,,,,,,SNEX US Equity,Financials,1866815690.6100001,,1.1818,
2021-09-30,31.4757,,,5.9,13.4969,845.6858,45.6015,6.9512,0.7198,SNEX US Equity,Financials,1866815690.6100001,,,20.7532
2021-12-31,,10.9307,1.3432,,,,,,,SNEX US Equity,Financials,1866815690.6100001,4.08,-1.2027,
2022-09-30,31.4757,,,10.5823,20.9817,683.0577,52.7041,9.8273,1.0703,SNEX US Equity,Financials,1866815690.6100001,,,79.6948
2022-12-31,,9.5146,1.8082,,,,,,,SNEX US Equity,Financials,1866815690.6100001,4.01,-1.0749,
2015-06-30,33.6284,,,1.12,11.6139,0.0,9.6096,11.0911,10.088,MYGN US Equity,Health Care,1888817528.76,,,-51.1008
2015-12-31,,33.4787,4.4914,,,,,,,MYGN US Equity,Health Care,1888817528.76,1.84,2.9402,
2016-06-30,33.6284,,,1.67,16.6218,0.0,10.8263,15.8271,14.2345,MYGN US Equity,Health Care,1888817528.76,,,14.307
2016-12-31,,10.4709,1.5398,,,,,,,MYGN US Equity,Health Care,1888817528.76,1.81,-8.5848,
2017-06-30,33.6284,,,0.3,2.7036,12.9036,11.2339,2.6627,1.9623,MYGN US Equity,Health Care,1888817528.76,,,-68.2529
2017-12-31,,61.1696,3.0573,,,,,,,MYGN US Equity,Health Care,1888817528.76,1.75,16.9353,
2018-06-30,33.6284,,,1.92,15.3704,0.9626,13.6841,17.9239,11.1819,MYGN US Equity,Health Care,1888817528.76,,,150.308
2018-12-31,,23.5309,2.1244,,,,,,,MYGN US Equity,Health Care,1888817528.76,1.76,4.7311,
2019-06-30,33.9704,,,0.06,0.4477,21.4437,14.815,0.5405,0.336,MYGN US Equity,Health Care,1888817528.76,,,-93.7654
2019-12-31,,45.4826,1.838,,,,,,,MYGN US Equity,Health Care,1888817528.76,1.87,0.2571,
2020-12-31,32.7935,32.7883,1.6924,-2.9827,-22.7118,32.8036,11.6844,-40.1616,-15.0059,MYGN US Equity,Health Care,1888817528.76,2.04,1.668,
2021-12-31,32.7935,,2.2815,-0.35,-2.9424,9.5371,12.0975,-3.9386,-1.9858,MYGN US Equity,Health Care,1888817528.76,2.06,6.2958,34.265
2022-12-31,32.7935,,1.3301,-1.39,-12.0846,16.3694,10.9089,-16.5094,-8.891,MYGN US Equity,Health Care,1888817528.76,,1.8776,26.1942
2017-12-31,,,,,,1.0463,,4.7047,,OPRA US Equity,Information Technology,2352968448.9300003,,,
2018-12-31,,32.6815,,0.174,,,,20.4091,,OPRA US Equity,Information Technology,2352968448.9300003,,,
2019-12-31,,37.0,2.4116,0.26,,6.7528,3.8356,17.2908,,OPRA US Equity,Information Technology,2352968448.9300003,,,
2020-12-31,,58.3745,1.9871,0.76,18.2728,1.3041,4.5947,108.5535,16.512,OPRA US Equity,Information Technology,2352968448.9300003,,5.362,
2021-12-31,16.0748,30.0804,1.6049,-0.19,-4.2643,1.6739,4.3989,-17.5162,-3.993,OPRA US Equity,Information Technology,2352968448.9300003,,-2.0101,-153.7173
2022-12-31,16.0748,84.1156,1.2636,0.07,1.5816,1.2019,4.9779,4.5418,1.4617,OPRA US Equity,Information Technology,2352968448.9300003,,-0.2539,
2019-12-31,,,,-0.2948,,,,-3.7707,-6.703,SGHC US Equity,Consumer Discretionary,1445683764.7,,,
2020-12-31,,3.7089,,2.74,,259.2234,,16.4332,34.8413,SGHC US Equity,Consumer Discretionary,1445683764.7,,,
2021-12-31,,2.0996,0.9636,4.25,80.6523,3.8947,9.0416,17.8606,33.8122,SGHC US Equity,Consumer Discretionary,1445683764.7,,,23.9475
2022-12-31,,6.8812,2.6917,0.37,35.319,3.4531,1.0405,14.1052,21.1809,SGHC US Equity,Consumer Discretionary,1445683764.7,,1.4628,-57.4323
2019-12-31,,,,-2.5824,,,-2.1426,,,VTYX US Equity,Health Care,2065303697.04,,,
2020-12-31,,,,-14.1554,,,-14.8855,,-9486.1953,VTYX US Equity,Health Care,2065303697.04,,,-68.6603
2021-12-31,,,3.5857,-6.5296,,0.0,5.5387,,-57.414,VTYX US Equity,Health Care,2065303697.04,,,-852.4397
2022-12-31,,,5.2795,-2.07,-34.2527,0.4402,6.2108,,-32.7135,VTYX US Equity,Health Care,2065303697.04,,,-68.49
2020-12-26,,,,,,60.9793,,1.9328,,SOVO US Equity,Consumer Staples,1856493606.52,,,
2021-12-25,,,,0.02,0.347,98.5375,5.0498,0.2668,0.1652,SOVO US Equity,Consumer Staples,1856493606.52,,,-2.4547
2021-12-31,,31.0041,2.9803,,,,,,,SOVO US Equity,Consumer Staples,1856493606.52,,,
2022-12-31,,21.4097,3.048,-0.53,-10.8474,104.9979,4.7146,-6.0852,-4.5749,SOVO US Equity,Consumer Staples,1856493606.52,,,
2018-12-31,,,,,,,,10.1724,,SLVM US Equity,Materials,1909388606.22,,,
2019-12-31,,,,,,0.9932,56.9035,9.3851,,SLVM US Equity,Materials,1909388606.22,,,-12.8975
2020-12-31,,,,,7.345,1.0417,47.7474,5.6497,5.3283,SLVM US Equity,Materials,1909388606.22,,,-60.6491
2021-12-31,,6.0128,6.7426,7.53,28.8579,780.7692,4.1364,11.7044,12.0189,SLVM US Equity,Materials,1909388606.22,,,68.5567
2022-12-31,,6.17,3.053,2.68,27.4419,156.4897,15.9155,3.2525,4.447,SLVM US Equity,Materials,1909388606.22,,,63.9144
2015-12-31,31.4556,,3.8893,-1.3,-72.7744,9.7362,1.8512,-68.0848,-48.119,VCYT US Equity,Health Care,2049405514.8000002,,-0.6531,-15.3761
2016-12-31,31.4556,,4.386,-1.09,-56.586,41.8221,1.7647,-48.1801,-35.5773,VCYT US Equity,Health Care,2049405514.8000002,,3.2125,13.9335
2017-12-31,31.7976,,6.0012,-0.91,-64.0518,66.9926,1.0881,-43.0878,-34.5047,VCYT US Equity,Health Care,2049405514.8000002,,-2.3402,7.8638
2018-12-31,31.7976,,6.4455,-0.62,-39.3213,31.6996,1.9518,-24.9967,-23.079,VCYT US Equity,Health Care,2049405514.8000002,,-4.2203,16.222
2019-12-31,31.7976,,5.7862,-0.27,-7.8939,5.6825,4.8253,-10.4671,-6.3655,VCYT US Equity,Health Care,2049405514.8000002,,0.8341,31.9615
2020-12-31,29.2425,,6.7619,-0.66,-10.5675,2.9238,7.2376,-29.7141,-9.5331,VCYT US Equity,Health Care,2049405514.8000002,,3.697,-133.9459
2021-12-31,33.4976,,2.6724,-1.11,-9.9573,1.7194,15.4171,-34.4229,-9.1871,VCYT US Equity,Health Care,2049405514.8000002,,-8.5672,-131.4363
2022-12-31,33.4976,,1.5882,-0.51,-3.3669,1.3689,14.9417,-12.329,-3.1191,VCYT US Equity,Health Care,2049405514.8000002,,0.5738,49.8419
2015-12-31,31.9686,1861.1697,12.9564,0.05,0.9529,47.6391,5.9268,0.7454,0.52,PCRX US Equity,Health Care,1680898352.05,1.93,5.5794,
2016-12-31,31.9686,757.4105,5.5286,-1.02,-17.3534,49.6575,5.8423,-13.7312,-9.7405,PCRX US Equity,Health Care,1680898352.05,1.77,-4.3413,
2017-12-31,31.9686,,6.6427,-1.07,-17.0971,98.9316,6.8722,-14.8662,-8.3564,PCRX US Equity,Health Care,1680898352.05,1.84,10.0424,22.1303
2018-12-31,31.9686,,5.5207,-0.01,-0.1568,90.5686,7.7924,-0.1396,-0.0715,PCRX US Equity,Health Care,1680898352.05,1.88,1.8354,
2019-12-31,31.9686,118.8533,5.3486,-0.27,-3.2584,99.1475,8.4696,-2.6165,-1.4491,PCRX US Equity,Health Care,1680898352.05,1.87,0.315,-34.1502
2020-12-31,32.6527,16.9033,4.2138,3.41,29.8621,87.3227,14.201,33.8704,13.8226,PCRX US Equity,Health Care,1680898352.05,1.94,-2.1235,342.271
2021-12-31,38.8291,35.6932,3.6852,0.95,6.2188,151.2325,16.3277,7.7521,2.5064,PCRX US Equity,Health Care,1680898352.05,2.06,-2.9665,94.0108
2022-12-31,39.8753,49.3954,2.2881,0.35,2.1136,98.5012,16.8745,2.3858,0.847,PCRX US Equity,Health Care,1680898352.05,,0.7852,-33.2503
2015-12-31,,,0.1168,-11.7,-40.0214,87.308,25.9089,-195.5631,-21.6788,SBLK US Equity,Industrials,1828196525.0499997,,3.3001,-29618.8547
2016-12-31,,,0.279,-3.24,-14.1976,91.7177,18.3163,-69.4389,-7.3854,SBLK US Equity,Industrials,1828196525.0499997,,15.5596,74.3276
2017-12-31,,,0.664,-0.16,-0.9195,94.4058,16.9584,-2.9433,-0.47,SBLK US Equity,Industrials,1828196525.0499997,,5.206,
2018-12-31,,9.5166,0.557,0.76,4.4781,94.8655,16.4103,8.9626,2.26,SBLK US Equity,Industrials,1828196525.0499997,,5.4246,239.6612
2019-12-31,,12.2133,0.7348,-0.17,-1.0575,102.5201,16.0727,-1.9724,-0.5175,SBLK US Equity,Industrials,1828196525.0499997,,1.3681,-44.1419
2020-12-31,,69.9866,0.5536,0.1,0.6245,100.7409,15.9515,1.3935,0.3004,SBLK US Equity,Industrials,1828196525.0499997,,4.3145,13.9624
2021-12-31,,3.3757,1.1149,6.73,37.4995,76.4409,20.3336,47.6754,19.5934,SBLK US Equity,Industrials,1828196525.0499997,,17.1125,780.3686
2022-12-31,,3.5096,0.9795,5.54,27.614,65.5064,19.6324,39.3833,15.7477,SBLK US Equity,Industrials,1828196525.0499997,,3.7102,-17.826
2015-09-30,30.842,,,1.68,8.1607,93.5736,21.0432,35.3194,1.0934,WAFD US Equity,Financials,1798101263.2799997,,,-3.0104
2015-12-31,,13.6842,1.1324,,,,,,,WAFD US Equity,Financials,1798101263.2799997,1.84,-1.0299,
2016-09-30,30.842,,,1.79,8.3456,105.2775,22.0307,35.1068,1.1138,WAFD US Equity,Financials,1798101263.2799997,,,-0.8855
2016-12-31,,19.5748,1.5592,,,,,,,WAFD US Equity,Financials,1798101263.2799997,1.74,3.5629,
2017-09-30,30.842,,,1.95,8.7171,110.9345,23.0028,35.8433,1.1514,WAFD US Equity,Financials,1798101263.2799997,,,6.9865
2017-12-31,,17.6546,1.489,,,,,,,WAFD US Equity,Financials,1798101263.2799997,1.81,-4.4954,
2018-09-30,31.6769,,,2.4,10.1859,116.6804,24.1432,39.4892,1.3101,WAFD US Equity,Financials,1798101263.2799997,,,1.0298
2018-12-31,,11.1292,1.1063,,,,,,,WAFD US Equity,Financials,1798101263.2799997,1.7,0.8467,
2019-09-30,31.8077,,,2.61,10.4348,110.6742,25.7859,38.6942,1.3003,WAFD US Equity,Financials,1798101263.2799997,,,1.7953
2019-12-31,,14.7338,1.4213,,,,,,,WAFD US Equity,Financials,1798101263.2799997,2.66,1.6867,
2020-09-30,32.6929,,,2.26,8.5709,134.3812,26.6105,31.1677,0.9835,WAFD US Equity,Financials,1798101263.2799997,,,-16.34
2020-12-31,,13.3324,0.9673,,,,,,,WAFD US Equity,Financials,1798101263.2799997,2.78,5.308,
2021-09-30,36.6865,,,2.39,9.0402,81.1921,28.0306,32.4597,0.9552,WAFD US Equity,Financials,1798101263.2799997,,,6.1832
2021-12-31,,14.0044,1.1908,,,,,,,WAFD US Equity,Financials,1798101263.2799997,3.12,5.5906,
2022-09-30,36.6865,,,3.4,11.6677,93.7103,30.2197,35.7555,1.1693,WAFD US Equity,Financials,1798101263.2799997,,,28.6514
2022-12-31,,9.8737,1.1102,,,,,,,WAFD US Equity,Financials,1798101263.2799997,2.42,0.6296,
2015-12-31,,45.9639,5.0846,0.96,13.4197,2.1769,7.7882,4.5008,7.8055,CRTO US Equity,Communication Services,1940638735.8599997,,1.6684,43.5201
2016-12-31,,31.7423,4.3794,1.3,15.3142,14.0323,9.3803,4.5728,8.0152,CRTO US Equity,Communication Services,1940638735.8599997,,0.5619,58.5191
2017-12-31,,18.0244,1.8892,1.4,12.3124,0.4074,13.7785,3.9715,6.6519,CRTO US Equity,Communication Services,1940638735.8599997,,-4.0843,13.9169
2018-12-31,42.6818,17.1727,1.6302,1.33,9.7134,0.3624,13.9373,3.8536,5.667,CRTO US Equity,Communication Services,1940638735.8599997,,-0.9323,6.7199
2019-12-31,42.9232,11.0984,1.1389,1.41,9.3027,16.2089,15.2162,4.0126,5.3576,CRTO US Equity,Communication Services,1940638735.8599997,,-0.3135,-4.0059
2020-12-31,46.7559,13.8575,1.2167,1.18,6.7481,11.6831,16.8569,3.4584,3.9343,CRTO US Equity,Communication Services,1940638735.8599997,,-3.3341,-22.9361
2021-12-31,50.1861,15.1715,2.2017,2.21,11.793,10.7618,17.6544,5.9646,7.0084,CRTO US Equity,Communication Services,1940638735.8599997,,6.6926,39.5608
2022-12-31,,18.3908,1.5727,0.15,0.8097,10.0667,16.5702,0.4438,0.4133,CRTO US Equity,Communication Services,1940638735.8599997,,2.6432,-84.0147
2015-12-31,27.7437,31.7539,0.7517,0.35,4.2039,4.4769,8.4743,6.6168,0.2755,TBBK US Equity,Financials,1919668315.4999998,,0.1906,-6.61
2016-12-31,27.7437,38.6331,1.4544,-2.17,-31.1785,92.578,5.4043,-72.8505,-2.0053,TBBK US Equity,Financials,1919668315.4999998,,6.3242,
2017-12-31,31.9284,15.352,1.6996,0.39,6.9564,17.2578,5.8132,10.9334,0.4531,TBBK US Equity,Financials,1919668315.4999998,,0.2336,
2018-12-31,31.9284,5.2026,1.1026,1.57,24.2643,13.5623,7.2192,32.288,1.9391,TBBK US Equity,Financials,1919668315.4999998,,1.7591,196.5317
2019-12-31,32.039,14.573,1.5216,0.91,11.5697,11.2434,8.5238,21.0089,1.0215,TBBK US Equity,Financials,1919668315.4999998,,2.3458,-39.4779
2020-12-31,32.713,9.8913,1.3517,1.39,15.0299,26.1603,10.0983,28.6543,1.3421,TBBK US Equity,Financials,1919668315.4999998,,4.5722,49.3696
2021-12-31,34.8054,13.4628,2.2255,1.93,17.9396,23.2424,11.3726,35.0584,1.6868,TBBK US Equity,Financials,1919668315.4999998,2.56,7.5399,33.136
2022-12-31,,12.4153,2.2772,2.3,19.3412,17.6535,12.4625,36.729,1.7661,TBBK US Equity,Financials,1919668315.4999998,,1.5818,23.41
2021-12-31,,,,-30.86,,0.0,-7.5241,,,SLRN US Equity,Health Care,2000372892.4199998,,,
2022-12-31,,,,-21.09,,0.0,-20.939,,-30.6811,SLRN US Equity,Health Care,2000372892.4199998,,,-65.5238
2015-12-31,,15.7285,1.9401,3.3,15.4758,197.0186,20.6692,14.7176,6.1073,NS US Equity,Energy,1911997062.4799998,,3.6164,12.6269
2016-12-31,,19.4194,2.8101,-3.119,-16.2188,190.3904,17.7217,8.539,2.954,NS US Equity,Energy,1911997062.4799998,,5.3356,-8.0867
2017-12-31,,,1.6192,-3.9503,-22.5167,147.0939,18.497,8.1567,2.5587,NS US Equity,Energy,1911997062.4799998,,-6.4794,-6.3577
2018-12-31,,23.7052,1.4947,1.8362,11.3298,110.9427,14.0026,13.5367,3.1945,NS US Equity,Energy,1911997062.4799998,,-0.3797,-0.1636
2019-12-31,,14.9533,2.7507,-4.3323,-37.0415,147.4816,9.3977,-7.0555,-1.6863,NS US Equity,Energy,1911997062.4799998,,1.5271,16.4383
2020-12-31,,19.0346,3.3163,-2.9207,-42.6337,201.0987,4.3452,-13.4306,-3.3156,NS US Equity,Energy,1911997062.4799998,,5.3698,-46.5097
2021-12-31,38.0042,19.9857,7.7446,-4.2016,-131.3305,204.1471,2.0505,2.3618,0.6967,NS US Equity,Energy,1911997062.4799998,4.02,5.1211,13.0807
2022-12-31,,,12.1433,-4.3896,-260.7263,249.0168,1.3176,13.2334,4.3978,NS US Equity,Energy,1911997062.4799998,,0.2039,72.8932
2015-12-31,31.7473,,2.2872,-0.2432,-13.895,229.2053,1.3229,-1.6914,-3.2291,ARCO US Equity,Consumer Discretionary,2202818940.7,,-1.0604,31.8247
2016-12-31,33.6787,19.5982,3.2418,0.36,24.7339,164.8801,1.6207,2.691,5.4197,ARCO US Equity,Consumer Discretionary,2202818940.7,,11.3186,91.1848
2017-12-31,30.681,25.9128,4.4075,0.5935,30.5126,127.6854,2.2847,3.8911,7.8074,ARCO US Equity,Consumer Discretionary,2202818940.7,,1.8243,52.8363
2018-12-31,32.0692,27.518,4.2601,0.1751,8.2986,160.5605,1.8042,1.1957,2.1791,ARCO US Equity,Consumer Discretionary,2202818940.7,,4.4953,-54.7665
2019-12-31,35.8415,19.432,4.0787,0.3794,19.642,372.8557,1.9322,2.7,3.8637,ARCO US Equity,Consumer Discretionary,2202818940.7,,0.7462,29.5469
2020-12-31,39.4729,12.3252,5.4117,-0.7197,-48.3125,800.953,0.9164,-7.532,-6.1608,ARCO US Equity,Consumer Discretionary,2202818940.7,,3.1385,
2021-12-31,45.3978,25.0795,5.5668,0.22,21.7649,702.2558,1.0473,1.71,1.9542,ARCO US Equity,Consumer Discretionary,2202818940.7,,5.1377,
2022-12-31,,13.1931,5.4402,0.67,51.5917,481.3431,1.5367,3.8781,5.6161,ARCO US Equity,Consumer Discretionary,2202818940.7,,-0.5576,89.524
2015-12-31,28.2064,127.2222,1.0875,0.19,0.8856,69.2009,21.0566,0.2382,0.3771,GPRE US Equity,Energy,2048430576.0000002,,2.9256,-78.6648
2016-12-31,30.3289,99.4643,1.2388,0.28,1.2844,113.2457,22.4821,0.3126,0.482,GPRE US Equity,Energy,2048430576.0000002,,2.8458,50.1187
2017-12-31,30.3289,60.7143,0.7348,1.5558,6.7669,128.5481,22.9328,1.6979,2.308,GPRE US Equity,Energy,2048430576.0000002,,-6.1824,-54.4695
2018-12-31,46.5245,,0.5691,0.3949,1.6859,48.6016,23.0359,0.5336,0.6368,GPRE US Equity,Energy,2048430576.0000002,,-0.6743,115.4793
2019-12-31,46.5245,,0.7394,-4.38,-19.6453,71.5714,20.8677,-6.9029,-8.5249,GPRE US Equity,Energy,2048430576.0000002,,1.136,
2020-12-31,53.5459,,0.726,-3.14,-15.5531,76.0445,18.1408,-5.6544,-6.6384,GPRE US Equity,Energy,2048430576.0000002,,2.563,13.9398
2021-12-31,68.3734,,1.96,-1.41,-8.2627,71.6247,17.7345,-2.3342,-3.5302,GPRE US Equity,Energy,2048430576.0000002,,16.7936,
2022-12-31,68.3734,,1.9873,-2.29,-13.6755,67.0076,15.3474,-3.4732,-5.9408,GPRE US Equity,Energy,2048430576.0000002,,3.8024,
2015-12-31,22.2412,5.8414,0.9213,-8.43,-104.0322,5.5991,14.4468,-215.7122,-75.1244,ESTE US Equity,Energy,2148996919.5,,5.809,
2016-12-31,25.9732,,1.2675,-2.92,-24.7167,5.9211,10.8404,-119.8861,-18.7601,ESTE US Equity,Energy,2148996919.5,,4.5404,70.0566
2017-12-31,28.7496,5.2201,2.4231,-0.53,-4.8072,3.4448,4.387,-11.655,-2.1746,ESTE US Equity,Energy,2148996919.5,,-2.6166,-18.1956
2018-12-31,28.7496,24.9841,0.8665,1.5,13.7908,9.5377,5.2166,28.1667,4.6037,ESTE US Equity,Energy,2148996919.5,,1.3581,
2019-12-31,31.013,3.2449,1.1847,0.02,0.2114,20.7478,5.3431,0.3471,0.0675,ESTE US Equity,Energy,2148996919.5,,2.7772,145.0573
2020-12-31,25.9028,3.4479,1.01,-0.45,-3.9239,14.4306,5.2772,-9.3736,-1.2715,ESTE US Equity,Energy,2148996919.5,,4.4252,
2021-12-31,32.8941,7.2969,1.7201,0.75,7.8559,30.7721,6.3601,8.4558,2.7704,ESTE US Equity,Energy,2148996919.5,2.05,11.3836,
2022-12-31,33.4976,3.9578,1.2136,5.12,41.176,45.6231,11.7256,26.6929,16.4727,ESTE US Equity,Energy,2148996919.5,,1.6225,408.2596
2019-12-31,,,,-1.77,,,-1.8198,-12.5682,,ZETA US Equity,Information Technology,1847134627.4999998,,,
2020-12-31,,,,-2.23,,,-2.079,-14.4586,-17.7533,ZETA US Equity,Information Technology,1847134627.4999998,,,53.9256
2021-12-31,30.0272,,18.4084,-2.95,,202.9142,0.4574,-54.4496,-73.0196,ZETA US Equity,Information Technology,1847134627.4999998,1.32,,-2976.2477
2022-12-31,32.1195,,13.2327,-2.01,-255.5753,143.6796,0.6174,-47.2517,-64.6561,ZETA US Equity,Information Technology,1847134627.4999998,,,-4.2781
2015-05-31,31.0532,,,0.26,1.1059,17.915,23.8575,0.6398,0.5592,AIR US Equity,Industrials,2008483268.3099997,,,
2015-12-31,,17.8274,1.102,,,,,,,AIR US Equity,Industrials,2008483268.3099997,1.45,0.3749,
2016-05-31,31.0532,,,1.37,5.576,17.1056,25.0851,2.8077,3.2782,AIR US Equity,Industrials,2008483268.3099997,,,
2016-12-31,,29.8416,1.3175,,,,,,,AIR US Equity,Industrials,2008483268.3099997,1.41,3.0284,
2017-05-31,31.0532,,,1.66,6.3483,16.8891,26.6108,3.5517,3.8174,AIR US Equity,Industrials,2008483268.3099997,,,27.795
2017-12-31,,26.6318,1.4765,,,,,,,AIR US Equity,Industrials,2008483268.3099997,1.43,-0.6912,
2018-05-31,31.0532,,,0.44,1.686,18.9256,26.9706,0.8923,1.0301,AIR US Equity,Industrials,2008483268.3099997,,,4.4957
2018-12-31,,20.8361,1.3845,,,,,,,AIR US Equity,Industrials,2008483268.3099997,1.57,0.9293,
2019-05-31,33.5278,,,0.2,0.8142,15.6419,26.0407,0.3655,0.4931,AIR US Equity,Industrials,2008483268.3099997,,,14.3023
2019-12-31,,19.0187,1.7319,,,,,,,AIR US Equity,Industrials,2008483268.3099997,1.96,0.7332,
2020-05-31,35.6202,,,0.12,0.4866,75.8476,25.717,0.2124,0.2447,AIR US Equity,Industrials,2008483268.3099997,,,-57.9858
2020-12-31,,18.2534,1.4084,,,,,,,AIR US Equity,Industrials,2008483268.3099997,2.53,3.2072,
2021-05-31,42.4907,,,1.01,3.8146,21.0489,27.5447,2.1667,1.9786,AIR US Equity,Industrials,2008483268.3099997,,,106.2954
2021-12-31,,32.5788,1.417,,,,,,,AIR US Equity,Industrials,2008483268.3099997,2.69,2.5812,
2022-05-31,44.3416,,,2.2,7.7754,16.1817,29.2305,4.3242,5.0552,AIR US Equity,Industrials,2008483268.3099997,,,25.4695
2022-12-31,,18.9363,1.5361,,,,,,,AIR US Equity,Industrials,2008483268.3099997,3.06,-0.1571,
